"Height","Age","Income","SAT"
61,55,40577,1097
72,36,71287.6,686
71,40,5480.08,927
70,30,47232.15,787
74,49,5877.07,772
70,72,43958.91,1417
75,46,141962.13,1239
73,37,80152.37,1331
64,66,46661.54,1280
72,22,19413.14,1401
67,58,66723.81,1009
73,47,26520.21,1053
65,24,32008.08,1124
65,70,131190.65,850
71,59,67095.28,1032
70,56,27894.16,1081
62,40,73445.56,1033
74,36,66158.37,933
65,36,7379.76,579
65,57,32908.99,1248
74,42,17830.79,1313
74,72,34039.65,1072
62,62,41216.12,1246
67,85,20788.59,1279
63,88,40779.65,1479
74,71,61310.73,1007
63,83,41502.77,730
73,44,5277.29,983
59,45,42863.72,1159
62,67,18724.86,1039
70,35,10397.75,1391
69,80,10070.19,1209
72,34,62980.53,844
59,55,40929.55,1205
73,45,33493.02,1215
74,71,89998.47,782
75,89,86822.12,1104
65,53,56671.81,1305
64,70,44019.47,887
67,36,23458.97,1183
71,72,19079.76,985
67,35,58061,812
68,85,27837.36,1140
73,82,110638.59,1285
67,30,24954.04,1140
71,78,32490.08,815
68,56,60642.96,967
74,69,32123.64,1512
71,38,12031.53,1298
69,70,33980.59,1241
66,76,69885.44,976
65,30,39036.26,1305
64,83,28255.94,1204
69,23,22213.96,890
68,52,28758.78,1421
65,62,44815.95,990
72,65,55764.77,1382
71,53,72188.38,916
64,61,36017.27,1042
72,85,16559.66,1109
73,89,44621.33,991
71,49,24922.81,1130
72,40,34702.93,568
66,79,14912.43,1076
70,35,93093.3,1100
64,25,27882.19,1311
68,62,47874.23,1279
71,55,35384.7,1473
71,68,26529.99,1440
73,73,43026.25,1243
76,28,43988.33,1073
69,33,55046.54,938
73,35,67063.96,880
74,65,21983.23,777
66,37,9472.68,1076
69,88,83571.62,1250
72,28,44207.9,858
71,79,54614.37,1213
62,87,29936.41,977
68,52,25862.81,623
70,34,102008.36,763
72,89,48326.61,1062
71,80,16464.2,1520
69,33,14809.2,1017
63,59,35285.88,960
68,75,3192.51,1276
68,61,3625.38,982
74,81,17936.24,701
69,82,16819.09,1288
69,43,56211.98,883
72,69,22521.72,1305
73,26,51432.06,856
62,83,7200.9,1042
72,75,5133.48,895
67,77,13329.11,1107
66,27,45493.67,1147
71,35,152812.7,402
73,81,13216.98,1012
63,43,13011.61,1367
73,36,32273.25,1215
69,45,223698.31,1401
71,67,32515.98,1037
70,62,63216.48,1395
73,57,27709.41,944
72,33,48740.8,730
65,78,14391.88,1173
72,40,24803.1,1372
71,49,8304.62,1140
70,24,43848.14,635
69,21,18043.31,737
69,41,30937.98,979
75,20,79351.15,1171
62,52,34685.51,814
69,31,43363.14,864
74,44,6488.76,878
71,59,62949.66,918
70,66,27431.58,1389
66,66,76323.45,904
70,69,53373.4,1030
65,76,112916.05,835
69,20,20796.13,1485
72,80,8728.31,996
70,49,47253.21,944
68,39,25225.53,1493
77,49,45337.57,1234
65,41,44154.55,1152
70,63,104833.38,1009
69,48,29859.42,1349
63,57,49615.85,1039
74,71,21271.24,1062
68,38,35133.38,1043
69,66,37883.16,1002
68,81,80404.99,1006
68,65,22021.5,818
64,63,4302.82,872
66,73,46507.9,1014
70,55,15763.44,1055
66,72,24272.29,1068
71,49,13299.91,865
72,35,69214.68,776
74,81,19932.77,810
71,48,42290.97,1188
67,71,39933.39,1043
68,62,2881.12,976
71,73,35258.22,1185
70,63,56423.85,1131
68,68,16424.49,829
74,36,23227.03,796
62,87,23943.32,1036
72,87,29060.14,1440
68,27,17186.46,1107
74,81,23396.58,1182
71,65,8850.88,556
75,45,59492.84,1507
68,76,47384.21,782
70,58,119305.48,1177
69,42,67283.51,949
64,56,43808.37,963
73,53,24064.63,1249
71,61,45637.57,1246
63,27,21740.08,813
66,89,69409.47,1113
66,28,71098.86,1320
75,63,30892.47,1088
69,45,45635.81,1103
66,20,22813.73,1317
68,67,65605.88,1055
64,31,28460.65,1055
64,35,42900.78,772
59,72,35782.92,1446
65,56,7775.04,961
71,41,72251.79,1126
77,47,19729.91,1242
68,79,40544.07,753
70,70,18996.6,1600
67,20,24500.33,944
65,83,48290,858
70,87,17928.56,988
65,55,2845.39,1231
71,70,38535.66,1115
68,75,13006.79,1395
68,44,947.07,845
73,36,26686.82,1099
67,79,12001.07,862
72,53,44899.51,1062
75,34,19339.19,1089
70,63,33173.26,1176
73,67,36578.92,826
60,42,80341.98,1206
75,59,18834.07,1073
73,42,67281.75,1089
67,72,21398.76,1159
70,23,71845.69,892
68,75,33297.78,1037
75,81,21854.41,1141
75,34,77256.21,590
68,33,67732,1324
61,28,21559.74,796
67,81,79587.44,804
73,59,14724.6,1474
65,40,34077.04,1121
83,41,5765.39,1035
71,31,30367.94,1094
70,82,21556.99,915
65,69,53399.27,914
70,67,29545.05,1060
68,44,36102.38,743
66,57,65014.95,1145
66,36,64350.4,824
77,49,61416.06,1102
67,36,48755.1,896
68,76,22778.27,835
67,57,47872.39,1327
75,42,15758.55,968
75,22,33209.68,916
61,58,19989.25,988
73,44,5431.55,985
64,22,101333.56,1038
62,26,57321.38,947
74,36,24443.97,976
68,63,45566.02,1143
66,81,40181.11,1212
70,43,35143.05,1201
68,37,25286.56,1222
69,68,19422.28,991
64,80,68902.19,882
71,89,18731.88,1353
77,30,50854.82,608
80,42,16711.51,635
73,81,179044.04,1197
69,67,25475.17,898
63,32,55695.59,1351
70,87,88399.5,997
70,20,37553.7,845
72,23,65083.42,845
73,24,13903.87,672
63,38,14969.6,1114
74,83,52605.25,783
72,67,10464.3,1116
76,20,20624.66,833
63,26,24237.83,719
69,67,91733.74,1180
72,68,12835.51,1071
65,68,21115.14,1012
71,69,88729.8,1251
68,59,32465.28,1371
69,19,80794.95,1443
71,51,23537.57,1109
65,39,33820.37,1426
73,20,13350.96,791
70,64,6202.93,1175
66,22,41175.58,946
64,77,7749.96,1175
76,79,30909.17,1314
74,37,35564.05,984
69,33,5481.95,718
73,70,16901.4,965
74,43,32030.09,1050
76,34,52894.64,1213
73,74,48163.13,992
66,60,58375.17,889
69,82,57942.51,730
69,45,7245.47,1138
74,20,44938.93,1196
67,64,27827.98,1530
61,70,16181.17,1053
60,68,39166.4,1189
66,18,7888.19,667
73,52,44237.53,1160
64,55,10006.41,1062
76,86,86468.62,1073
70,36,19889.79,1431
66,67,33861.58,981
73,54,51007.37,1019
71,57,30290.7,1193
68,74,43552.14,800
69,35,16240.58,1112
76,60,15930.89,1093
69,51,120293.11,649
72,78,64748.17,1469
76,73,40946.06,879
66,67,25085.5,1071
72,73,65875.89,968
66,71,20178,1014
61,87,33092.77,1018
63,25,24256.7,1169
75,43,55154.54,1307
68,57,13355.83,1312
70,42,27904.93,716
77,20,57109.35,1232
67,43,58760.47,1191
71,84,51440.85,1255
70,26,12557.76,1226
69,21,31304.35,1225
68,43,67794.68,1126
66,23,20605.52,1214
69,85,27620,932
68,24,21940.1,1205
67,59,63282.29,710
68,70,27151.21,992
69,24,29080.77,1456
71,42,24994.84,1102
66,51,47125.39,1066
62,24,43779.67,1341
63,46,36406.09,1310
74,69,32061.5,749
73,40,40212.96,1061
64,32,20451.71,693
75,45,61603.78,999
73,18,21665.85,1211
65,39,28259.71,1346
69,81,135517.28,885
69,86,22095.31,1180
78,42,32962.22,1467
68,26,22473.84,678
66,20,46149.65,830
65,37,31543.75,1208
63,82,32067.68,1188
70,74,46601.15,1283
67,64,6912.54,978
70,61,20520.82,1224
75,82,45377.43,905
67,57,50426.01,569
71,82,156976.56,775
67,57,50176.62,1337
72,67,46421.48,1464
65,57,39593.22,945
71,58,30337.43,785
69,84,26234.38,1520
69,88,22210.25,942
65,46,13868.31,949
63,39,44701.24,1073
76,52,17808.51,931
71,54,63475.54,952
68,58,28722.21,1075
73,28,75020.85,1165
70,31,22846.21,1071
62,26,37178.44,1124
73,31,25101.22,1305
62,20,13084.27,967
67,82,34728.26,1109
67,45,49090.78,1436
74,68,41592.1,984
68,46,48875.36,1137
65,21,89138.53,1179
66,67,69356.47,945
74,58,93726.56,1354
75,87,19740.8,777
64,86,49148.36,1160
73,20,19248.1,1151
65,29,55046.51,1232
65,45,31500.92,1003
73,50,57661.96,740
69,64,29202.72,865
65,56,4551.35,836
73,32,72825.1,1443
64,41,54845.76,1111
74,81,32225.15,982
74,74,40833.23,1006
68,84,40665.06,1283
71,32,24334.8,1333
65,57,20630.4,822
70,78,72593.08,918
68,40,37376.88,1052
70,66,39913.68,1154
67,73,9656.41,988
64,23,38767.04,1086
73,71,41673.85,1032
75,55,25585.28,1056
73,34,26939.39,953
64,82,74375.63,1102
71,82,7719.89,931
61,68,28738.28,1048
68,76,17640.62,1325
68,22,65290.64,914
75,71,33603.78,1253
66,82,61528.2,1515
70,46,57202.72,1137
73,40,1984.19,1408
70,86,22538.52,1353
75,86,22800.89,626
70,39,16598.27,1084
75,52,34180.31,1014
73,88,28931.5,1032
64,25,3635.68,928
70,31,30981.36,1451
64,81,26098.32,953
68,75,6397.85,866
73,73,18628.4,1084
68,67,23937.01,827
73,76,38591.24,937
66,33,28868.88,1205
75,66,37044.41,1214
71,40,39967.27,1017
66,39,19776.97,959
72,77,77775.45,1004
72,79,15266.54,1380
71,85,12720.08,625
71,47,86749.82,791
76,26,18652.31,1232
70,89,17647.11,1284
68,78,36678.05,927
74,55,59281.5,1028
73,55,64919.58,1112
66,85,82550.91,998
66,73,4065.42,1216
74,69,100483.62,1565
72,72,166424.05,924
70,55,43676.48,1147
65,25,36656.94,988
66,64,18530.84,1060
73,85,27425.77,961
71,19,61326.76,1070
66,79,23058.64,1121
70,87,20206.04,1137
73,38,23946.47,801
73,85,24723.1,987
71,51,160524.28,599
72,33,35040.76,1070
69,19,96412.76,1480
76,69,19319.44,733
68,81,68780.25,712
73,35,32130.71,890
65,42,44200.95,911
75,76,76723.74,781
66,19,81124.63,1091
68,22,51191.77,921
68,79,46990.09,1228
62,69,33080.41,432
68,33,21791.23,1330
70,71,8234.97,1291
66,43,86478.04,1141
70,39,61465.28,1107
64,64,8361.12,1182
70,87,74951.96,950
71,45,59215.92,1318
67,81,37825.82,891
73,19,39671.53,1245
74,81,39073.1,1055
71,25,39509.52,978
68,84,30560.63,1179
75,25,12194.76,873
68,87,53186.09,806
71,54,15479.09,1292
72,37,82990.68,1183
61,69,42235.92,1289
63,57,35982.32,1054
73,71,68862.87,548
78,34,10971.13,1087
68,72,12890.21,955
70,50,68172.57,718
70,82,4445.19,1100
72,72,34676.49,963
66,76,46621.43,1098
70,71,12142.24,896
74,78,71631.96,1239
71,22,129257.68,875
72,45,32991.92,1132
71,61,24915.4,1177
69,42,69213.09,1132
70,67,14341.05,1132
59,42,22041.21,1188
71,71,62801.72,1068
69,83,36429.01,1246
77,73,13650.97,1084
73,36,11724.38,1103
69,21,31151.67,838
63,41,44616.57,1013
63,45,14464.29,722
75,71,23539.92,1150
72,75,35286.96,981
72,85,5074.96,993
66,66,19645.21,1285
74,73,62262.2,1088
67,88,40238.19,1041
74,41,17035.97,908
73,26,37943.88,928
73,64,20703.71,1209
68,23,66471.7,863
75,46,5660.16,582
71,64,14337.21,978
63,37,81054.21,1206
66,28,28234.3,864
68,77,132063.26,1171
66,85,67198.55,1064
79,49,19907.74,1085
73,56,5314.32,991
68,25,42978.53,1349
70,53,38205.15,803
73,88,49582.52,923
63,28,73487.05,1020
65,50,22187.42,1332
68,72,24090.34,1074
65,61,124344.04,1126
73,40,48487.71,966
70,56,29983.12,997
67,55,96159.53,1095
64,47,10600.1,1003
72,72,22930.72,1132
59,26,14907.53,1141
71,47,31437.88,1172
69,29,65023.95,1207
68,50,14580.52,1341
63,61,51632.23,1160
72,63,16878.83,762
68,72,25411.44,953
77,56,29214.24,890
71,62,6392.27,1282
67,79,25984.6,1498
69,18,3593.54,401
62,48,83037.55,1182
68,83,34034.44,1036
74,84,5956.77,975
74,29,43828.05,1314
67,27,27653.61,883
70,35,11019.42,820
71,56,72495.79,1097
68,89,33752.86,1354
67,29,14687.6,1192
72,82,71852.28,1233
70,83,77402.19,904
69,30,11492.55,985
64,29,39425.6,1190
70,21,37301.36,974
67,46,69423.88,1037
65,52,37742.13,1265
72,36,30457.92,1252
67,29,24973.32,1109
68,58,24049.52,1003
66,59,11006.47,1225
57,74,20543.44,1212
68,42,48865.12,1122
66,62,28939.29,919
66,78,15626.6,699
68,89,37065.88,1081
69,55,4352.35,1272
68,82,10731.77,1201
67,61,7287.98,724
67,34,40077.65,770
67,22,30428.42,947
70,70,21007.07,920
69,29,12429.57,923
67,80,56582.07,994
68,75,42541.51,1350
70,75,94818.94,883
67,50,43708.86,1538
69,25,9061.88,744
68,73,10532.93,900
69,82,20214.7,1049
70,55,17173.03,549
69,48,55244.22,764
71,56,13316.02,1214
74,54,38093.52,1221
61,38,39158.51,1174
73,38,12545.82,959
70,71,23573.93,1258
65,84,42589.39,784
65,85,11438.14,1063
71,59,14068.36,973
65,75,53122.5,1017
67,39,34200.67,847
67,68,14412.02,741
73,44,111666.9,985
66,45,11927.4,1127
72,27,51649.98,869
71,75,35299.94,1501
69,50,34420.18,992
74,18,13173.6,955
66,52,37106.06,1096
74,48,16676.2,1113
67,66,22476.35,1014
76,81,24048.62,1188
66,43,52012.48,1529
72,56,94946.48,954
68,88,31794.65,793
70,43,5732.35,1143
69,72,15538.78,718
68,57,9648.4,1096
67,37,54424,772
68,61,90567.55,1281
70,20,19945.13,793
68,81,72369.44,921
70,40,49394.15,897
70,21,54134.96,1044
70,45,15425.64,1320
70,26,35254.65,1488
74,78,77604.63,945
62,58,62940.63,1367
72,56,58343.09,1156
72,37,41453.26,718
69,33,52233.19,1600
64,65,22531.17,1018
69,42,106352.74,1043
70,73,39732.05,1027
72,78,88084.76,1043
71,44,48946.29,1219
71,63,75401.94,1369
68,35,592.73,1267
72,71,83025.89,1326
75,67,6327.07,892
75,53,41784.7,1145
67,55,6635.26,1600
68,38,42449.06,1028
70,34,35540.52,470
67,54,31352.86,1083
72,44,36371.87,1278
72,55,37698.5,1045
73,46,21439.88,1239
69,44,20557.19,1034
60,85,53819.92,1093
68,86,45476.66,1084
70,85,38852.83,982
68,41,24538.76,1196
64,66,43245.74,1412
69,33,3998.81,859
72,48,60012.42,1014
75,48,28539.56,953
68,61,40285.37,984
62,21,24638.8,803
74,66,34437.38,728
76,72,86887.13,1064
68,87,9366.61,964
58,78,22938.37,927
67,65,9623.77,1269
68,68,34028.1,1103
74,68,51616.73,942
64,53,47868.19,1102
69,19,36966.24,1531
70,46,42978.83,1056
68,25,25754.05,1201
79,27,93881.62,1276
71,52,22997,1258
70,76,65051.65,1124
73,44,18384.95,938
77,29,23799.78,1010
61,19,28890.68,671
72,59,2348.64,693
71,24,24210.06,1217
65,27,19235.66,731
68,42,37123.95,1078
71,85,22117.68,929
69,77,25470.63,998
67,49,21576.95,1529
62,77,55056.01,1076
58,57,48922.16,988
68,39,28936.9,1099
67,54,8939.97,1091
65,32,28359.53,845
68,66,35534.96,954
67,48,38141.62,974
66,24,37775.35,1306
70,44,77958.5,916
62,34,39667.25,1124
69,73,2458.38,1082
73,66,44857.76,1021
66,78,23528.96,1327
66,20,59108.19,1222
72,69,32675.89,1023
68,82,41639.14,1453
64,78,34350.61,760
70,85,14156.27,901
72,78,46958.67,1065
73,33,53443.98,1050
70,61,45747.49,1499
74,70,12067.76,854
68,60,14867.39,1355
68,86,11695.14,1034
67,46,57999.01,950
66,25,45764.46,952
64,76,54960.53,805
67,42,38455.27,1207
75,53,33731.27,1238
68,41,39960.77,937
72,73,27831.71,852
67,73,69726.4,890
70,24,60586.07,818
63,34,52881.71,1068
74,40,13643.03,1220
63,61,29065.16,1236
64,37,45561.82,1045
76,23,21191.31,775
63,37,27006.59,1038
67,18,43937.18,1325
64,29,2179.94,825
70,59,46403.4,823
65,26,44361.37,1075
63,36,38375.21,1226
71,67,59207.76,1081
68,89,28304.37,1236
71,48,14218.01,777
69,63,75083.55,859
69,64,9943.67,1239
71,35,18173.85,1393
63,39,16204.42,1160
76,28,115496.53,1080
72,64,17472.3,800
71,67,13425.81,1216
61,33,53098.35,1214
68,76,31389.59,932
68,60,25062.99,1146
65,81,31174.26,1168
73,43,58025.86,1087
69,76,34755.81,622
73,40,22665.14,1347
70,52,4027.55,1348
68,51,65511.38,1434
71,65,18463.87,1038
67,79,91234.76,799
72,40,70306.49,957
72,42,7390.03,896
63,23,85410.27,755
73,36,14049.81,1086
68,37,38322.53,1381
74,27,11018.44,1078
70,88,43494.21,1112
75,39,15296.06,842
70,24,88443.45,1088
74,84,79936.59,749
66,33,17157.53,1265
67,82,31407.71,1334
69,83,24231.8,1148
67,78,32278.07,1151
75,27,30857.27,778
64,71,13591.14,861
69,26,7736.28,934
66,38,16755.21,1493
70,36,125935.17,918
66,61,28776.26,1056
69,53,115330.79,703
70,88,45554.59,1416
77,22,23164.68,992
65,68,17650.82,1237
69,65,3435.11,1104
74,37,16913.15,1263
68,63,76483.3,917
72,19,60615.06,1240
70,87,21336.99,1246
78,45,9338.22,1130
68,80,41582.92,1113
67,28,46206.88,1140
76,70,22119.8,1168
66,80,25402.13,716
68,24,58013.92,978
66,40,13089.8,969
63,83,31587.71,731
70,64,20542.24,1273
72,48,44255.63,1055
69,85,10765.15,1019
65,49,30881.67,1176
70,38,25004.73,978
69,40,32380.83,750
73,80,69657.84,1107
75,35,82895.47,1087
72,81,18718.07,707
70,84,37246.14,810
70,86,51958.22,1051
71,27,74221.53,1362
69,25,72357.49,1085
63,23,78107.68,955
69,84,21985.09,929
68,74,12028.74,915
68,34,75677.33,939
67,47,39338.47,998
73,50,67788.34,954
65,78,54630.09,1311
69,62,9902.36,1074
65,66,16283.77,1051
67,22,2915.55,1042
71,29,50035.83,1034
72,69,41016.49,1395
70,36,23050.31,851
64,72,29092,1276
67,19,30984.94,917
68,52,24106.79,1003
66,48,36594.89,1055
70,38,40151.75,1221
72,71,42635.41,777
66,41,89971.95,867
64,32,49344.24,1066
73,73,24844.43,1315
68,73,32121.73,1316
68,44,50384.33,1074
73,69,8581.08,815
66,41,50622.89,1447
68,75,36991.91,1184
64,55,14801.25,1317
66,57,11582.92,1176
68,19,33283.59,895
70,70,40304.86,806
73,25,53428.08,1045
60,89,57928.31,1268
74,76,66062.86,1278
68,22,24045.44,769
72,71,33963.97,1351
67,43,23058.67,826
65,22,92457.29,1080
69,84,34663.55,1033
65,32,46360.92,885
64,74,24884.25,1137
69,52,19382.32,919
66,44,30144.98,880
83,59,30919.33,1120
73,48,28018.38,1168
71,80,59289.96,834
72,28,91617.96,1110
76,83,55916.72,878
71,49,23083.13,925
63,52,23802.02,1301
66,78,51936.23,1449
65,76,20785.81,1172
66,52,64102.17,1301
71,50,67099.54,909
70,72,51472.79,969
64,85,76262.67,1294
65,88,15298.81,916
72,76,11848.68,1089
66,88,49591.63,1437
66,72,33820.93,1137
67,40,34763.84,1085
70,67,49555.86,868
70,58,71029.57,968
67,38,57473.89,810
75,47,120611.86,1066
76,40,56178.93,1137
72,75,15269.1,724
71,60,12995.29,958
74,68,25447.47,929
63,78,21517.22,846
70,50,107300.33,1144
68,46,81133.55,892
68,39,11490.29,1317
70,66,40107.5,1148
68,66,38946.44,1291
72,53,72700.42,844
72,29,56594.83,1458
68,70,27021.01,1246
67,83,56336.37,1183
72,76,73140.31,1440
72,63,26026.97,805
68,46,22110.04,1252
62,81,20239.74,870
69,87,35747.6,964
71,40,10406.88,985
65,89,23886.54,983
74,34,47469.58,809
67,88,8915.95,966
66,65,16750.02,1070
69,24,39478.9,1117
74,89,42775.31,1093
71,27,20700.09,1094
71,31,10648.41,1016
68,31,13438.32,933
61,28,30516.33,1179
66,69,54815.59,1150
63,86,5137.14,1121
71,19,35556.62,1212
66,29,53359.29,803
70,77,57338.21,1103
71,89,112366.95,1233
68,42,24343.01,828
72,48,15821.69,1567
68,24,32181.24,730
66,43,28502.76,1210
71,31,61370.03,762
71,63,18089.48,750
66,55,72237.41,1260
70,62,54039.89,1061
70,40,65168.22,925
68,84,28030.07,966
69,35,72605.29,930
70,27,35721.69,839
70,70,26482.4,1112
72,53,35035.96,817
74,22,43966.05,977
64,79,16777.77,1099
77,47,17304.73,956
68,66,30100.94,1132
69,67,98793.7,1485
67,69,8181.2,1493
70,48,55453.97,1295
64,68,22646.77,1190
65,43,12107.99,1044
75,78,65854.15,674
70,64,29479.55,707
65,74,17831.43,835
61,42,11185.07,999
65,86,66465.4,1341
66,81,37448.48,616
74,26,35137.02,1170
66,79,17281.28,1117
65,86,72175.02,1147
71,84,23452.65,988
63,63,42777.28,934
60,77,50481.14,795
74,42,21180.39,1247
70,41,7084.62,1294
68,89,3786.57,925
69,18,25447.72,1190
72,33,73270.11,1048
74,37,31342.36,912
69,20,26601.91,952
74,73,68715.35,1014
70,74,97133.77,866
72,89,33981.41,1132
70,61,6103.13,1218
73,24,27705.8,1123
69,50,80988.9,1486
64,60,35568.68,753
69,87,13792.64,1202
81,34,90792.83,820
62,63,40104.05,1600
75,88,66016.49,1289
75,32,12872.87,1421
66,44,11329.3,1230
67,89,7661.85,1209
63,83,18618.89,1053
74,46,19317.32,832
71,44,23926.77,1061
70,83,7205.16,1242
60,20,70811.71,1315
66,50,5928.95,1381
64,53,8356.54,904
75,31,67071.16,731
68,22,47962.93,1248
64,27,20156.98,891
66,76,21866.99,919
72,34,70158.52,1049
72,56,44957.91,1074
64,52,17545.63,753
66,20,35958.84,1189
63,82,16053.17,1276
68,86,140013.27,1064
69,88,14759.29,1106
72,45,12528.49,970
71,81,42287.91,906
66,79,23737.06,1185
68,21,58050,1448
68,30,30605.65,892
69,68,73034,1269
69,21,16171.83,1053
74,84,50421.46,438
71,73,8935.83,1115
74,18,16036.67,871
62,34,29704.67,1358
70,42,5501.66,1040
67,42,59931.33,1073
69,66,41398.61,1158
67,51,67397.67,1346
66,73,15458.56,1359
73,31,49946.68,1251
64,28,14080.44,999
60,53,38794.1,1164
70,72,4880.57,1027
66,64,90290.33,755
65,36,31410.85,1103
72,33,21243.5,762
66,72,47298.47,1184
78,57,111922.31,1254
69,29,126252.42,675
68,87,17118.52,902
71,72,75855.39,1028
66,58,10350.61,1348
75,79,29714.27,1003
67,42,34887.9,1034
66,83,46503.57,1070
72,84,21067.11,1397
69,40,100347.37,1267
62,88,75127.36,1133
72,60,68271.82,1056
70,59,67768.56,1258
68,70,27516.51,1202
66,76,28556.21,1212
71,30,84232.74,1187
62,41,18615.95,996
74,87,36822.97,1301
72,23,30529.68,1161
68,51,25432.3,991
73,43,41000.51,1055
72,79,11379.25,603
67,44,82101.76,1061
75,53,27720.27,1036
72,84,20424.69,1144
66,80,99696.11,1146
69,43,47922.71,1042
69,88,55454.59,1136
71,68,24189.06,1073
71,43,97336.76,751
70,37,31150.17,1066
72,21,55454.53,922
66,62,37226.06,763
77,77,132464.57,812
66,63,68020.28,1213
70,83,121025.76,993
70,79,21826.68,866
68,27,2574.89,812
71,62,87431.17,780
68,58,24370.22,844
70,88,61086.62,1047
71,56,18383.24,1021
67,26,44761.68,1194
62,57,99492.87,748
66,46,31843.8,746
65,25,46997.57,1151
65,23,23986.56,997
71,19,9550.11,1022
71,43,7686.72,1030
72,48,7127.82,1270
65,51,12817.38,979
70,76,38418.72,753
65,87,44454.56,678
72,36,19015.43,969
73,66,50395.74,1056
62,20,9688.95,823
71,57,45255.04,1181
67,33,8044.35,1047
67,60,79222.34,994
69,61,108808.25,1421
67,56,71810.07,918
66,69,26040.49,816
71,73,7456.76,1328
66,59,32413.24,1306
72,27,45214.09,859
69,69,37690.34,1161
69,25,4198.86,1068
69,43,8329.27,1371
73,36,18436.17,798
64,68,43754.84,918
75,26,19302.89,857
63,87,10309.55,1025
75,83,67947.36,851
66,84,105409.6,904
69,31,99683.59,897
61,41,13578.92,1008
69,45,28379.7,1014
62,59,24110.2,770
64,51,23012.63,1272
65,43,20994.58,1085
66,69,49931.03,890
70,64,75790.81,1145
64,24,21849.81,1015
67,87,90160.84,962
71,89,26177.9,971
65,81,20610.25,953
73,74,98838.16,1182
67,35,55802.84,572
75,59,16493.3,909
73,48,50654.9,675
68,46,58904.49,872
71,79,87828.32,985
63,66,1040.46,1261
64,25,2983.88,1046
69,73,19915.44,975
67,56,65976.63,840
72,49,28409.61,789
68,64,28394.36,549
61,89,38490.18,611
69,36,17478.33,1281
67,78,45166.16,1135
72,45,52353.44,1057
70,72,55388.12,853
69,56,29621.26,1084
64,35,26914.3,1096
73,25,21414.76,1012
64,35,13052.27,947
72,21,4973.03,1484
73,37,48140.05,986
71,84,174067.62,903
65,69,64230.02,944
70,69,14080.99,400
73,34,8672.22,1273
68,79,12130.87,1026
70,81,89914.49,734
67,39,54917.66,1269
68,36,58404.15,1194
56,29,23359.64,988
66,21,16727.94,1036
75,34,10464.43,1350
63,45,19514.43,881
67,18,45802.75,865
66,86,80847.3,1237
69,74,46161.34,1049
75,26,38416.6,1285
74,53,40487.07,774
67,59,15602.15,783
66,30,7709.17,1381
74,18,39114.8,1451
69,30,25107.06,1097
68,23,714.15,1020
65,33,9834.75,1600
71,73,16079.44,739
70,18,72215,1294
70,78,10636.86,1250
66,82,66323.59,912
69,43,32387.64,1178
67,78,48242.83,1112
75,34,3450.16,1243
71,21,41824.5,1075
70,69,50622.66,1156
73,50,43961.08,1197
68,38,4629.03,1209
70,30,188074.42,741
66,83,28993.58,1193
67,30,22461.05,774
67,45,45561.28,1198
70,26,20207.28,1354
61,51,23389.16,679
67,48,18459.99,857
71,44,33290.92,877
68,72,112281.04,1277
71,66,71224.49,1380
